corpus_id;document_id;sentence_id;content;document_uri;corpus_uri
MusicBO;105;3869;"La sorpresa , cantata pastorale , Russia ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;822;Sacerdotes Dei benedicite Dominus ( Al;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4413;Elle n’ est pas vague et voluptueuse comme celle de Mendelssohn et de Chopin .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5403;Dopo aver passato qualche tempo a Napoli , lo Spontini si ricondusse a Parigi e di là a Berlino .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1700;ed A4essandro nelle Indie , Roma , teatro delle Dame , 1729 ( I ) .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3369;Stabat A /ater a tre voci con il semplice accompagnamento di Giovanni Paisiello 209 con due violini , viola , violoncello e basso , op.;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4671;"Qualche giorno dopo Cherubini fu invitato a pranzo alle Tuileries ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4700;Ma le circostanze erano poco favorevoli alla fortuna d' un artista .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2160;il Bottrigari moriva nel 1712 , sei anni dopo la nascita del Martini .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2734;Nel 1760 ei ritornò a Roma e vi compose su libretto tratto dalla commedia di Goldoni , la Cecchina o la buona figliuola , che ottenne un successo di entusiasmo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6655;lo stesso Mercadante venne ad abbracciare l’ antico rivale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7036;Dopo la rappresentazione , Maria Anna Carolina mandava al Donizetti una fettuccia di felpa sulla quale si leggevano le parole :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6397;Esso fischiò con tutte le sue foize , e Rossini partì per Milano a comporvi una nuova opera .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;20;Occorre però dire che da una analisi dei documenti storici , non vi sono elementi significativi che inducono a pensare che l’ ingresso di Wagner in Italia , ed a Bologna in particolare , sia dovuto al desiderio di Mariani di fare uno sgarbo a Giuseppe Verdi .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;134;P. Francefco Maria Ferri da Marfciano .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;154;La lettera è presso il Civico Museo Bibliografico Musicale di Bologna .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1996;l’ occhio vivissimo scopriva il temperamento ardente .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4361;In questa città conobbe il Kalkbrenner , che se non fu suo allievo , pure dovè aver tratto molto profitto alla vista del maneggio di Clementi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;142;sul podio era Rodolfo Ferrari , che aveva già diretto L’ Oro del Reno nel 1906 , Il Crepuscolo degli Dei nel 1909 , il Tannhäuser nel 1910 .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1788;Un servizio funebre ordinato da Giulio Meneghini , suo successore come capo d’ orchestra , fu celebrato in onor suo nella chiesa dei Serviti .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1236;Giuseppe , nipote del grande Alessandro , nato a Napoli nel 1712 , ebbe molta voga in Italia ed a Vienna sì per le sue composizioni , che per la sua bravura straordinaria nell’ insegnamento del clavicembalo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;4;La classificazione di un libro come di pubblico dominio può variare da paese a paese .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1393;ordine quali i Traetta , i Vinci , i Jommelli , i Sacchini , i Guglielmi ed i Paisiello .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5214;"3. CANTATE : Prometeo , Bacco ed Artanna , La conversazione armonica , Europa in Creta , con orchestra ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4458;egli insistette perchè il Viotti avesse a restare in Torino , e la sera stessa lo condusse al teatro , mettendolo tra i professori d' orchestra .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1879;Giuseppe Tartini 109 leggesse qualche poesia del Petrarca o del Metastasio per ispirarsi a dipingere qualche determinata azione o passione .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;986;Il Floridoro , dramma per musica rappresentato in Macerata l’ anno 1673 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6216;Nel 1837 avea preso parte insieme a Coppola , Donizetti , Mercadante 394 Gioachino Rossini e Pacini alla composizione di una cantata funebre Z7 z0rfe di Marta Malibran , eseguita alla Scala di Milano ai 17 di marzo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1747;La calma religiosa del chiostro e le lezioni della sventura ebbero una grande influenza sul suo carattere :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4347;l’ opera 8 fu incisa a Lione .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;276;Il padre Martini nella sua Storza della musica parla d' un manoscritto dello Zarlino di sua proprietà , e che poi passò nella Biblioteca dell’ Istituto di Bologna :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1318;"la prima si distingue per la spontaneità e per l’ espressione della melodia , ma la forma è poco variata ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5436;poi , a nove anni , studiò regolarmente sotto la direzione di Pietro Casella , e ben presto fu in grado di scrivere una Serezata , una Cantata , alcuni Sol / feggi ed un Capriccio per cembalo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5250;Nel 1796 Sismondi , direttore del teatro Argentina di Roma , sollecitò lo Spontini a scrivere un’ opera pel suo teatro .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;364;ma non vi rimase a lungo , e pare che da allora non occupasse altro posto stabile .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1691;"Fu primo lavoro del Vinci un’ opera buffa in dialetto napoletano , ZL Cecato fauzo , rappresentata nel 1719 sul teatro dei Fiorentini ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5192;ma il teatro era ormai in una situazione affatto disperata , I falli dell’ Amministrazione precedente furono messi a carico dell’ autore di Agzese , che indarno aveva tentato di ripararli , e nell’ agosto del 1827 il visconte di Larochefoucauld , direttore delle Belle Arti al ministero della casa reale , in un momento di cattivo umore gli mandò la sua destituzione .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7523;"teatro del Palazzo Reale , 3 maggio 1716 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6129;Il libretto scipito non poteva ispirare felicemente il compositore , ma una critica ingiusta e parziale ne sprezzò troppo sdegnosamente la musica , nella quale non faceva difetto la bellezza , la grazia ed il carattere drammatico .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2682;Fu sepolto nella chiesa di Santa Maria Assunta ove sulla sua tomba si legge l’ epigrafe :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1750;Intanto lo sdegno del Cornaro era cessato , e si ricercava il Tartini per restituirgli la sposa e la patria , mentre egli non faceva altro voto se non quello di vivere tranquillo in Assisi , e continuava a suonare il violino nel coro della chiesa nascondendosi agli occhi del pubblico dietro una cortina .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3736;Cimarosa fu ricompensato con 500 doppie d’ oro napoletane , prezzo esorbitante in allora .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2378;passò poi a Venezia per farvi rappresentare la Merope .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4319;"Il piccolo Muzio apprese gli elementi musicali dal suo parente Buroni , maestro di cappella in una chiesa di Roma , ed a sei anni solfeggiava bene ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5454;ei prendeva parte ai concerti privati dell’ alta società , e fu nominato maestro d’ armonia e canto dell’ Accademia Reale di musica .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1074;"Nel testamento lasciava una bella collezione di quadri ed una somma di 50 mila scudi al cardinale Ottoboni , al quale era stato sempre molto affezionato ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4648;Allora Méhul , Berton , Lesueur , Grétry e Spontini si gettarono nella nuova via , portandovi solamente quelle differenze caratteristiche del loro genio .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4220;Le loro produzioni , che prenderete a modello , vi sveglieranno il fuoco sacro , se Dio ve lo ha donato .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5335;La Vestale ed il Fernando Cortez hanno segnato un gran progresso nell’ arte lirica :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5467;Dopochè Mercadante fu chiamato ( 1840 ) alla direzione del Real Collegio di musica in Napoli , il Capitolo di Novara invitò Coccia a rimpiazzarlo nelle funzioni di maestro compositore e direttore della cappella di quella cattedrale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6560;Je peux choisir de preuves qui valent mieux que des caquetages de journalistes .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3033;"Quivi Sacchini , appresi gli elementi della musica , studiò il violino alla scuola di Nicola Fiorenza , suonatore valentissimo che a quel tempo non aveva Antonio Sacchini 187 rivali ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;868;Questi due Corali , di formato maggiore dei precedenti Graduali , hanno 88 cm. di altezza e 64 di larghezza .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1320;Di lui si può dire che non fu inventore .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;110;Luigi Mancinelli avrebbe poi diretto un nuovo allestimento del Tannhäuser il 1 novembre 1884 ( 9 rappresentazioni ) , con Leopoldo Signoretti nella parte del protagonista e Ginevra Giovannoni Zacchi come Elisabetta .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;221;Ora passiamo ai documenti dell' Archivio petroniano .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7217;Verso Ja fine del 1829 Bellini passò a Venezia per dare alla Fenice il Pirata , che riuscì brillantemente ai 16 di gennaio del 1830 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3687;Allora Cimarosa scrisse per tutti i grandi teatri d’ Italia .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;316;Egli ebbe la massima cura per l’ espressione delle parole e dei sentimenti poetici .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;138;I wagneriani , non soddisfatti di questa soluzione , fecero pervenire al Comune la richiesta di una nuova inscrizione , da porre questa volta sotto il portico del Teatro Comunale .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5148;Lo stipendio fissato a Paér per le funzioni di compositore e direttore della musica particolare dell’ imperatore , di maestro di canto dell’ imperatrice e di direttore dell' Opéra-bouffe di Parigi , gli fruttava una rendita di cinquantamila franchi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6146;Era membro di molti istituti musicali ed accademie filarmoniche d’ Europa .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4016;"La passione di Gesù Cristo , in 2 parti , 1776 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5694;ma io eseguî tutto il pezzo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;133;Guido parla in questa della guerra che gli mosse l’ invidia e l’ ignoranza , e del suo viaggio a Roma .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6566;Testamento olografo di Gioachino Antonio Rossini .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;22;"L’ arrivo a Bologna di un’ opera di Wagner si deve soprattutto all’ interessamento del sindaco di Bologna Camillo Casarini , che si fece interprete di un sentimento popolare di rinnovamento molto diffuso a Bologna ;";http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4434;Quattro volumi di Capricci , Fughe , Canoni e pezzi ideali e scientifici dei più eminenti compositori , preceduti da un breve Trattato sul contrappunto .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3427;Tradotto in francese da Dubuisson fu rappresentato per tre mesi al teatro di Versailles :;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7032;Gaetano Donizetti 431 sfavorevole prevenzione degli artisti e del pubblico verso l’ autore , La favorite in sulle prime venne accolta con glaciale freddezza , e Donizetti a stento trovò un editore che gli pagasse 3000 franchi il suo spartito , spartito che si guadagnò in seguito la simpatia generale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4808;» Francesco Basily ss rancesco Basily , nato a Loreto nel febbraio del 1766 , fu figlio di Andrea Basily , dotto compositore G S della scuola romana , e maestro di cappella della Santa Casa .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5025;Tutte queste composizioni sacre hanno accompagnamento d' orchestra .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1091;La seconda parte di quest' opera consiste in preludi , allemagne , correnti , gighe , sarabande , gavotte e follia .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7582;e vi mori il 28 luglio dello stesso anno .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;972;"controversa la consacrazione di lui fatta dal predetto Pontefice , anziché dal Metropolita di Miano , a cui era soggetta la chiesa bolognese ;";https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7515;"( in tre atti ) , Roma , 1712 ; P; BPorsenna , musica di Ant.";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6861;"Al suo ritorno in Spagna diresse per poco tempo la musica del teatro Italiano di Madrid , poi partì per Lisbona , e vi compose Za festa di bronzo , melodramma eroicomico , e Gabriella di Vergy , opera seria ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4206;Dopo ciò Zingarelli , rimunerato del suo lavoro con seimila lire , fu lasciato libero di ritornare in patria , ed anzi ebbe da Napoleone una lettera autografa di raccomandazione per il re Gioachino Murat .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7583;e vi morì il 20 luglio dello stesso anno .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3157;Come tutti i compositori italiani , Anfossi dava a’ suoi pezzi forme graziosissime , e riusciva incantevole il modo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;199;Caftigato , come un difcepolo di Raf faello nelle compofizioni facre , non cedeva al Callotta nele le buffe .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;207;Egli dice che colla musica polifonica cominciò a « svilupparsi il concetto « del suono fondamentale , ossia della tonica , e più tardi « il concetto dell' accordo fondamentale e dell’ intonazione .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2712;questi , avendolo inteso da una stanza vicina , si sorprese dell’ esattezza d’ esecuzione del giovinetto e del buon gusto degli accompagnamenti ch' ei formava per istinto , venne a lui per fargliene elogio , gli fece ripetere qualche cosuccia , e sollecitò il padre del Piccinni perchè lo facesse entrare in un Conservatorio .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6033;"Mosè al Sinai , Palermo , 1844 ; Giuseppe , oratorio trino eseguito le sere del 7, 8 , IO , II e I6 agosto 1852 al teatro Argentina di Roma , e composto :";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1693;Allora il Vinci scrisse senza interruzione per i principali teatri della penisola fino al 1732 , epoca della sua morte .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;77;Il Mefistofele era infatti caduto miseramente alla Scala nel 1868 .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6995;Felice Romani ha conservato nel libretto gli episodî patetici e terribili del dramma di Vittor Hugo , Donizetti profuse a larga mano l' incanto della sua melodia , e riuscì a creare un capolavoro che corse di trionfo in trionfo su tutte le scene d’ Italia ( 1 ) .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2935;Si ricondusse in Italia verso la fine del 1770 , e fissò stanza a Venezia , ove fu eletto maestro del Conservatorio dell’ Ospedaletto .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4137;"La musica di questo dramma venne trovata più dotta che piacevole e non ottenne favore ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;293;ter Luca Marenzio Na canzone inventata dai menestrelli nel semplifijcarsi della musica polifonica , si era svolta nelle tea maggiolate , nei canti carnascialeschi , nelle villanelle e nei madrigali .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;801;I cortigiani lo credettero perduto , e non osarono applaudire l opera .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6436;Verso quell’ epoca Rossini scrisse le Sozrdes musicales , raccolta di pezzi per canto con pianoforte nei quali la grazia della melodia si unisce ad effetti armonici nobili e nuovi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3089;i motivi del balletto erano graziosissimi .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6952;Ebbe diplomi da tutte le Accademie musicali d' Europa , e venne decorato di ordini cavallereschi dalle Corti d’ Italia , di Francia , del Brasile , del Messico , ece .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1134;Si trova in quest’ opera il primo esempio di recitativo accompagnato dall’ orchestra , mentre fino allora si usava sostenerlo senza interruzione col solo basso .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4297;"» Lo Zingarelli era membro dell' Istituto di Francia ( 1804 ) , della Congregazione de’ Virtuosi di musica in Roma ( 1805 ) , socio corrispondente del Conservatorio di Parigi ( 1806 ) , socio ordinario dell’ Accademia italiana di scienze , lettere ed arti ( 1807 ) ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3762;Per molto tempo corsero voci misteriose sulla causa della morte del grande maestro .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;16;290;Rimane ora a far parola di Gio .;https://books.google.it/books?id=y0VDAAAAYAAJ&printsec=frontcover&hl=it&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;282;Era costui un prete da Bergamo , nato nel 1566 , cappellano dei re di Spagna , e poi cantore della cappella reale di Napoli .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4848;Teti » Bonifazio A stol sonifazio Asioli fu buon compositore , ed uno dei più insigni precettisti che vanti l’ arte musicale .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1853;Gamba nella Civica Biblioteca di Bassano ) .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;776;Nel 1676 si diede Le Carzzaval , mascherata , ed Atys , tragedia in 5 atti che allora fu considerata come il capolavoro di Lulli .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;180;Fra i Mareftri di cappella Francefcani di Roma lafciarono varie opere i fequenti .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6787;"Cantata in onore di Pio IX , Bologna , Archiginnasio , 1857 ; S. Agrese , oratorio , 1857 ; Zorrismondo , opera seria , Napoli , teatro San Carlo , quaresima 1858 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1592;Farinelli ( Carlo Broschi ) , Caffarelli ( Gaetano Majorano ) , il Porporino ( Hubert ) , Salimbeni , la Molteni , ecc.;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6190;Si ricorda del Carafa anche un Ayrze eleison per soprano , contralto , tenore e basso con accompagnamento d’ organo o pianoforte .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6023;"; Z/ # ramonto del sole , Napoli , teatro Nuovo , primavera 1837 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2581;) dice che questo spartito è conservato nell’ Archivio del Real Collegio di Napoli , e ce ne indica l’ anno della rappresentazione al teatro San Carlo nel 1776 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3367;Ed egli morì in tanta miseria !;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7520;"1714 ; Arminio ( in tre atti e con scene buffe prese da altre opere per adattare il dramma al gusto napoletano ez Lo Napoli , teatro San Bartolomeo , 15 nov.";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;292;Tale traduzione , edita a Venezia nel 1562 , oggidì piuttosto rara , contiene anche due frammenti di Aristotele ed i Commenti di Porfirio sulla musica .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1952;"Onore vince amore , Napoli , teatro dei Fiorentini , 1736 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5846;Lietissimo il Morlacchi dell’ onorifica offerta , che gli apriva la via a nuove glorie , lasciò a 26 anni l' Italia , e giunse a Dresda il 5 luglio del 1810 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1034;poi ebbe lezioni di contrappunto da Matteo Simonelli , maestro della cappella del papa , e fu suo maestro di violino Giovanni Battista Bassani , il più gran violinista di quel tempo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;734;fece parola a Mademoiselle delle felici disposizioni del Lulli per la musica , ed ella gli fece dare lezioni di clavicembalo e di composizione da Metru , Roberdet e Gigault , organisti di Saint Nicolas-des-Champs .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3011;"Glt det del mare , cantata , 1776 ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4360;A _ Dresda si divise dal Zeuner , e prese sotto la sua protezione il giovane Klengel , di cui sviluppò le buone attitudini durante le sue peregrinazioni in Svizzera , a Vienna ed a Berlino .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2735;"La varietà del ritmo , la frequenza delle modulazioni , la grazia delle arie , lo sviluppo nuovo dei finali PRE Pa Aenmo . i ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4816;Poco appresso lasciò Foligno , eletto alle funzioni di maestro di cappella a Macerata , ed in quel tempo scrisse l’ opera buffa Corvien adattarsi , che ebbe splendido successo al San Moisè di Venezia , e l Urzone ' mal pensata , farsa che pure riuscì felicemente al teatro San Benedetto di quella città .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;112;10;Non fare un uso commerciale di questi file Abbiamo concepito Google Ricerca Libri per l’ uso da parte dei singoli utenti privati e ti chiediamo di utilizzare questi file per uso personale e non a fini commerciali .;https://www.google.it/books/edition/Memorie_storiche_del_p_m_Giambattista_Ma/oayWg6-HWEIC?hl=it&gbpv=0;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;308;Al suo arrivo in quel paese tutti lo accolsero con grandi dimostrazioni di stima , gli fu assegnato uno stipendio di mille scudi e lo si creò cavaliere .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4508;e una compagnia di cui facevano parte Mandini , Viganoni , Mengozzi , Rafanelli , la Banti e la Morichelli debuttò nel 1789 alle Tuileries ( teatro di Monsieur ) con pieno successo .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1125;La prima sua opera , L’ orestà tn amore , fu rappresentata nel 1680 nel palazzo di Cristina di Svezia , la quale dopo la rinunzia al trono risiedeva a Roma .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;3240;200 Luigi Boccherini pletò la sua educazione musicale intervenendo assiduo uditore nella cappella Sestina , ove si eseguiva quella musica del vecchio stile e quelle deliziose creazioni di Palestrina , che così bene armonizzavano col suo modo di sentire .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;14;98;I primi rapporti tra Luigi Mancinelli e Richard Wagner risalivano al 1880 , quando il giovane direttore d’ orchestra aveva scritto al Maestro chiedendogli alcuni chiarimenti sulle esecuzioni della Cavalcata delle Walkirie e della Morte di Isotta , che avrebbe dovuto dirigere a Milano .;http://www.luigiverdi.it/wagner_e_wagnerismo.htm;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1973;Santa Genoviefà , Evergete , Il matrimonio mascoso , dI Medo , Nitocri regina di Egitto , Pisistrato , Camilla ed Emilio , Artaserse , Lucio Papirio , Artanna e Teseo ( cantata ) .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7149;Le duc d' Alba , opera non condotta a termine dall’ autore fu completata dal maestro Salvi nel 1881 , ed eseguita al teatro Apollo di Roma con buon successo il 22 marzo 1882 .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1765;Tartini fu nominato capo d' orchestra e violino solo della cappella di Sant Antonio in Padova , una delle migliori d’ Italia .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4180;Con questo melodramma , che ottenne splendido trionfo , ei si congedò dal teatro , e d’ allora si diede esclusivamente alla musica da chiesa , o di argomento sacro .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2042;Galuppi ritornò in Venezia nel 1768 a riprendervi i suoi lavori e le sue cariche .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;7352;"la madre lontana non potè raccogliere l’ ultimo anelito e comporre il freddo corpo ;";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5414;egli pensava che l’ arte è libera , e che il genio non deve chinarsi dinanzi ai capricci della moda .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4430;Preludi e Cadenze nello stile di Haydn , Kozeluk , Mozart , Sterkel , Wanhal e Clementi , op.;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;1522;Il Buffone di nuova invenzione in Italia , ossia î viaggi del vagabondo Salsiccia Salisburghese dal tedesco portati nell' italiano linguaggio , e descritti in ottava rima , ecc. Benedetto Marcello 89 Venezia , presso Ant.;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4169;Zingarelli lasciò Milano quando venne eletto maestro della Santa Casa di Loreto , ufficio più onorifico e lucroso di quello che occupava .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;2832;Il maestro cercò di crescere la sua modesta fortuna scrivendo romanze e canzoni che venivano pubblicate dal Journal de chant et de piano di Desomery et Bouffet .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;6738;"Gusmanzo d'’ Almeida ; Ivanohe , opera seria , Venezia , teatro della Fenice , carnevale 1832 .";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4025;Il lavoro di Jullien è interessantissimo , perchè egli ha scoperto negli Archivî nazionali documenti innumerevoli riguardo l’ Amministrazione dell’ Accademia di musica nel periodo dal 1780 al 1790 in cui comparvero sulla scena le opere dî Sacchini e di Salieri .;;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;5325;"et la grande « vestale , par M. "" Maillard .";;https://doi.org/10.5281/zenodo.6672165
MusicBO;105;4745;Però si riconobbe che grazie alle cure diligenti di Cherubini Luigi Cherubini 297 quella scuola si rialzò dallo stato di decadenza a cui l' aveva ridotta M. Papillon de la Ferté , intendente dei JIZerzsPlaistrs du rot .;;https://doi.org/10.5281/zenodo.6672165
